"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-07","4.47","0.22","0.0","0",,"87","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-08","6.71","0.00","0.0","0",,"85","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-09","5.82","0.00","0.0","0",,"87","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-10","8.95","0.08","0.0","0",,"86","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-11","9.40","0.17","0.0","0",,"83","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-12","4.92","0.00","0.0","0",,"79","61"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-13","9.40","0.00","0.0","0",,"85","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-14","12.30","0.27","0.0","0",,"93","71"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-15","10.51","0.00","0.0","0",,"85","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-16","9.40","0.00","0.0","0",,"90","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-17","8.72","0.28","0.0","0",,"92","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-18","7.61","0.00","0.0","0",,"84","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-19","3.36","0.00","0.0","0",,"80","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-20","5.59","0.00","0.0","0",,"86","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-21","3.58","0.00","0.0","0",,"88","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-22","9.17","0.28","0.0","0",,"77","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-23","6.04","0.00","0.0","0",,"86","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-24","8.72","0.51","0.0","0",,"83","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-25","4.47","0.00","0.0","0",,"83","64"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-26","7.16","0.00","0.0","0",,"86","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-27","9.17","0.20","0.0","0",,"94","72"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-28","8.50","0.00","0.0","0",,"83","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-29","2.24","0.00","0.0","0",,"82","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-30","5.37","0.12","0.0","0",,"74","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-07-31","3.80","0.00","0.0","0",,"86","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-01","5.82","0.00","0.0","0",,"87","70"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-02","8.28","0.00","0.0","0",,"86","76"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-03","5.59","0.00","0.0","0",,"95","74"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-04","7.83","0.00","0.0","0",,"90","71"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-05","10.51","0.00","0.0","0",,"82","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-06","5.37","0.00","0.0","0",,"85","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-07","8.05","0.07","0.0","0",,"89","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-08","5.14","0.32","0.0","0",,"96","75"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-09","4.25","0.00","0.0","0",,"95","76"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-10","10.07","2.47","0.0","0",,"90","71"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-11","6.04","0.00","0.0","0",,"93","72"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-12","5.37","0.00","0.0","0",,"92","72"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-13","8.72","1.47","0.0","0",,"88","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-14","7.61","0.00","0.0","0",,"86","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-15","14.99","0.00","0.0","0",,"77","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-16","10.51","0.00","0.0","0",,"79","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-17","5.59","0.00","0.0","0",,"78","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-18","8.50","0.00","0.0","0",,"78","66"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-19","8.50","0.00","0.0","0",,"80","71"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-20","5.37","0.00","0.0","0",,"86","74"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-21","5.59","0.00","0.0","0",,"85","69"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-22","7.38","0.00","0.0","0",,"88","65"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-23","10.07","0.00","0.0","0",,"88","72"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-24","10.96","0.23","0.0","0",,"78","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-25","7.61","0.00","0.0","0",,"73","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-26","6.71","0.00","0.0","0",,"79","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-27","12.30","0.00","0.0","0",,"88","63"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-28","14.09","0.00","0.0","0",,"89","67"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-29","12.97","0.00","0.0","0",,"94","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-30","14.99","0.00","0.0","0",,"92","77"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-08-31","8.95","0.35","0.0","0",,"86","68"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-01","7.16","0.00","0.0","0",,"77","60"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-02","12.30","0.74","0.0","0",,"73","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-03","16.78","0.00","0.0","0",,"61","51"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-04","6.71","0.00","0.0","0",,"69","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-05","8.50","0.00","0.0","0",,"73","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-06","12.08","0.13","0.0","0",,"71","59"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-07","18.34","0.00","0.0","0",,"63","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-08","5.37","0.00","0.0","0",,"69","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-09","11.18","0.00","0.0","0",,"65","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-10","12.08","0.16","0.0","0",,"71","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-11","10.29","0.00","0.0","0",,"73","56"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-12","7.16","0.00","0.0","0",,"79","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-13","5.82","0.00","0.0","0",,"74","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-14","5.14","0.00","0.0","0",,"68","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-15","12.53","0.91","0.0","0",,"66","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-16","8.95","0.00","0.0","0",,"56","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-17","6.49","0.01","0.0","0",,"64","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-18","6.93","0.00","0.0","0",,"60","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-19","6.93","0.00","0.0","0",,"64","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-20","12.30","0.03","0.0","0",,"80","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-21","8.72","0.53","0.0","0",,"77","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-22","9.62","1.01","0.0","0",,"65","48"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-23","10.74","1.98","0.0","0",,"74","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-24","18.34","0.00","0.0","0",,"61","50"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-25","3.13","0.02","0.0","0",,"61","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-26","3.36","0.00","0.0","0",,"65","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-27","7.83","0.00","0.0","0",,"75","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-28","7.61","0.00","0.0","0",,"66","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-29","8.72","0.00","0.0","0",,"74","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-09-30","5.82","0.00","0.0","0",,"72","49"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-01","6.93","0.00","0.0","0",,"70","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-02","7.61","0.00","0.0","0",,"56","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-03","4.47","0.00","0.0","0",,"59","38"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-04","7.38","0.00","0.0","0",,"65","41"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-05","8.28","0.00","0.0","0",,"74","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-06","8.28","0.00","0.0","0",,"71","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-07","3.36","0.00","0.0","0",,"74","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-08","4.25","0.00","0.0","0",,"87","57"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-09","3.80","0.00","0.0","0",,"83","58"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-10","1.12","0.00","0.0","0",,"81","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-11","2.01","0.00","0.0","0",,"80","54"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-12","7.61","0.00","0.0","0",,"72","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-13","6.71","0.00","0.0","0",,"66","47"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-14","10.29","0.00","0.0","0",,"69","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-15","4.70","0.00","0.0","0",,"61","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-16","8.72","0.00","0.0","0",,"66","46"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-17","4.25","0.00","0.0","0",,"59","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-18","4.92","0.00","0.0","0",,"56","39"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-19","5.82","0.00","0.0","0",,"60","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-20","13.65","0.00","0.0","0",,"68","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-21","7.16","0.00","0.0","0",,"53","40"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-22","7.38","0.00","0.0","0",,"68","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-23","7.16","0.01","0.0","0",,"65","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-24","6.49","0.51","0.0","0",,"61","53"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-25","11.41","0.67","0.0","0",,"61","52"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-26","21.25","0.37","0.0","0",,"63","42"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-27","23.71","0.05","0.0","0",,"42","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-28","14.32","0.00","0.0","0",,"42","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-29","6.71","0.00","0.0","0",,"53","28"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-30","7.61","0.00","0.0","0",,"52","35"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-10-31","1.12","0.00","0.0","0",,"49","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-01","2.91","0.00","0.0","0",,"52","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-02","7.61","0.00","0.0","0",,"56","34"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-03","12.08","0.00","0.0","0",,"56","44"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-04","14.99","0.00","0.0","0",,"46","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-05","6.26","0.00","0.0","0",,"45","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-06","10.51","0.00","0.0","0",,"57","31"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-07","6.93","0.00","0.0","0",,"61","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-08","7.83","0.00","0.0","0",,"63","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-09","10.51","0.00","0.0","0",,"69","43"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-10","13.65","0.17","0.0","0",,"68","45"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-11","9.17","0.00","0.0","0",,"52","37"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-12","5.82","0.03","0.0","0",,"43","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-13","15.21","0.98","7.7","1",,"36","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-14","10.07","0.06","0.3","4",,"35","33"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-15","2.24","0.00","0.0","3",,"39","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-16","6.49","0.02","0.1","3",,"35","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-17","9.84","0.00","0.0","2",,"37","30"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-18","8.72","0.00","0.0","2",,"31","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-19","12.08","0.00","0.0","1",,"39","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-20","11.63","0.02","0.0","0",,"29","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-21","9.17","0.03","0.0","0",,"34","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-22","10.07","0.02","0.1","0",,"31","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-23","7.61","0.00","0.0","0",,"24","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-24","12.53","0.12","1.1","0",,"33","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-25","13.42","0.00","0.0","1",,"27","6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-26","10.07","0.00","0.0","1",,"26","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-27","5.14","0.00","0.0","1",,"28","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-28","12.53","0.00","0.0","1",,"45","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-29","10.29","0.59","0.0","0",,"41","36"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-11-30","16.11","0.03","0.5","0",,"36","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-01","10.51","0.00","0.0","1",,"20","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-02","5.82","0.00","0.0","1",,"20","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-03","6.26","0.43","5.1","1",,"20","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-04","8.50","0.09","1.0","6",,"25","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-05","8.28","0.01","0.5","6",,"18","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-06","8.50","0.00","0.3","6",,"21","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-07","6.71","0.00","0.0","6",,"17","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-08","3.36","0.00","0.0","6",,"18","3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-09","8.28","0.01","0.2","6",,"34","11"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-10","7.61","0.05","0.8","5",,"28","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-11","20.58","1.16","16.3","9",,"22","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-12","15.66","0.00","0.0","18",,"8","-1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-13","4.47","0.00","0.0","17",,"6","-8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-14","4.70","0.00","0.0","17",,"10","-6"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-15","9.62","0.00","0.0","16",,"17","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-16","4.03","0.00","0.0","16",,"20","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-17","10.07","0.00","0.0","15",,"15","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-18","9.40","0.00","0.0","14",,"17","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-19","3.80","0.00","0.0","14",,"15","3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-20","11.41","0.36","4.6","14",,"26","10"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-21","9.40","0.05","0.0","16",,"31","20"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-22","7.61","0.00","0.0","16",,"32","27"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-23","5.14","0.15","2.3","16",,"27","23"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-24","6.93","0.18","2.3","19",,"26","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-25","9.84","0.00","0.0","19",,"20","16"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-26","3.13","0.00","0.0","19",,"24","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-27","8.05","0.00","0.0","18",,"21","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-28","4.70","0.00","0.0","17",,"34","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-29","10.74","0.00","0.0","16",,"37","25"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-30","14.32","0.27","0.0","13",,"42","17"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2010-12-31","11.41","0.03","0.2","10",,"24","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-01","15.21","0.00","0.0","9",,"9","1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-02","5.14","0.00","0.1","9",,"17","0"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-03","3.80","0.03","1.1","9",,"21","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-04","5.37","0.00","0.0","10",,"9","-5"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-05","5.82","0.04","0.4","10",,"25","3"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-06","4.92","0.00","0.0","10",,"18","7"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-07","13.20","0.01","0.3","10",,"15","8"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-08","6.04","0.00","0.0","10",,"12","1"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-09","2.91","0.00","0.0","10",,"16","-4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-10","6.71","0.16","1.5","8",,"22","12"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-11","6.71","0.10","1.2","10",,"23","18"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-12","6.04","0.00","0.0","11",,"21","2"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-13","6.49","0.08","1.9","10",,"16","0"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-14","4.47","0.17","2.5","12",,"18","14"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-15","9.84","0.00","0.0","13",,"16","2"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-16","6.93","0.01","0.2","13",,"15","4"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-17","8.95","0.07","1.3","14",,"25","15"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","2011-01-18","10.07","0.00","0.0","12",,"19","7"
